cell_id,latitude,longitude,datetime_utc,temperature_2m,dew_point_2m,relative_humidity_2m,wind_speed_10m,U,delta_Td,RH_norm,D_norm,W_norm,FDI,visibility,driving_condition
3.0,52.50960302760722,13.343573889730848,2024-11-06 01:00:00+00:00,4.337,4.337,100.0,2.52,0.7,0.0,1.0,1.0,0.86,0.972,< 50 m,Very dangerous
3.0,52.50960302760722,13.343573889730848,2024-11-06 02:00:00+00:00,4.387,4.3870006,100.0,4.73506,1.3152945,-4.7683716e-07,1.0,1.0,0.7369411,0.94738823,< 50 m,Very dangerous
3.0,52.50960302760722,13.343573889730848,2024-11-06 03:00:00+00:00,4.287,4.287,100.0,4.510787,1.2529964,0.0,1.0,1.0,0.74940073,0.9498802,< 50 m,Very dangerous
3.0,52.50960302760722,13.343573889730848,2024-11-06 04:00:00+00:00,4.137,4.137,100.0,4.1046314,1.1401755,0.0,1.0,1.0,0.7719649,0.954393,< 50 m,Very dangerous
3.0,52.50960302760722,13.343573889730848,2024-11-06 05:00:00+00:00,4.087,4.087,100.0,3.6,1.0,0.0,1.0,1.0,0.8,0.96000004,< 50 m,Very dangerous
3.0,52.50960302760722,13.343573889730848,2024-11-06 06:00:00+00:00,3.887,3.887,100.0,2.8116899,0.781025,0.0,1.0,1.0,0.843795,0.968759,< 50 m,Very dangerous
3.0,52.50960302760722,13.343573889730848,2024-11-06 07:00:00+00:00,3.737,3.7370002,100.0,4.6800003,1.3000001,-2.3841858e-07,1.0,1.0,0.74,0.948,< 50 m,Very dangerous
3.0,52.50960302760722,13.343573889730848,2024-11-06 08:00:00+00:00,3.737,3.7370002,100.0,4.3498964,1.2083046,-2.3841858e-07,1.0,1.0,0.75833905,0.95166785,< 50 m,Very dangerous
3.0,52.50960302760722,13.343573889730848,2024-11-06 09:00:00+00:00,3.387,2.9559507,97.0,3.219938,0.89442724,0.43104935,0.4,0.7844753,0.82111454,0.63801306,200–500 m,Moderate fog
3.0,52.50960302760722,13.343573889730848,2024-11-06 10:00:00+00:00,3.887,3.009389,94.0,4.0249224,1.118034,0.87761116,0.0,0.5611944,0.7763932,0.3797564,500–1000 m,Light fog
3.0,52.50960302760722,13.343573889730848,2024-11-06 11:00:00+00:00,4.387,3.6560915,95.0,3.4152596,0.94868326,0.73090863,0.0,0.6345457,0.81026334,0.41587096,500–1000 m,Light fog
3.0,52.50960302760722,13.343573889730848,2024-11-06 12:00:00+00:00,3.687,3.5442572,99.0,1.1384199,0.31622776,0.14274287,0.8,0.92862856,0.93675447,0.8788023,50–200 m,Dense fog
3.0,52.50960302760722,13.343573889730848,2024-11-06 13:00:00+00:00,4.137,3.7033253,97.0,1.0182338,0.28284273,0.4336748,0.4,0.7831626,0.94343144,0.66195136,200–500 m,Moderate fog
3.0,52.50960302760722,13.343573889730848,2024-11-06 14:00:00+00:00,4.437,3.7057965,95.0,1.609969,0.44721362,0.7312033,0.0,0.63439834,0.91055727,0.43587083,500–1000 m,Light fog
3.0,52.50960302760722,13.343573889730848,2024-11-06 15:00:00+00:00,4.087,3.5063608,96.0,1.609969,0.44721362,0.5806391,0.2,0.70968044,0.91055727,0.5459837,200–500 m,Moderate fog
3.0,52.50960302760722,13.343573889730848,2024-11-06 16:00:00+00:00,3.837,3.549883,98.0,2.5455842,0.70710677,0.287117,0.6,0.8564415,0.8585787,0.75429237,50–200 m,Dense fog
3.0,52.50960302760722,13.343573889730848,2024-11-06 17:00:00+00:00,3.637,3.494315,99.0,1.9386592,0.53851646,0.14268517,0.8,0.9286574,0.89229673,0.86992234,50–200 m,Dense fog
3.0,52.50960302760722,13.343573889730848,2024-11-06 18:00:00+00:00,3.937,3.6496508,98.0,2.2768397,0.6324555,0.28734922,0.6,0.8563254,0.87350893,0.75723195,50–200 m,Dense fog
3.0,52.50960302760722,13.343573889730848,2024-11-06 19:00:00+00:00,3.937,3.6496508,98.0,2.3051248,0.64031243,0.28734922,0.6,0.8563254,0.8719375,0.75691766,50–200 m,Dense fog
3.0,52.50960302760722,13.343573889730848,2024-11-06 20:00:00+00:00,4.137,3.7033253,97.0,1.1384199,0.31622776,0.4336748,0.4,0.7831626,0.93675447,0.6606159,200–500 m,Moderate fog
3.0,52.50960302760722,13.343573889730848,2024-11-06 21:00:00+00:00,4.287,3.5566814,95.0,0.71999997,0.2,0.7303188,0.0,0.6348406,0.96,0.44593626,500–1000 m,Light fog
3.0,52.50960302760722,13.343573889730848,2024-11-06 22:00:00+00:00,4.487,3.6051266,94.0,0.35999998,0.1,0.88187337,0.0,0.5590633,0.98,0.41962534,500–1000 m,Light fog
3.0,52.50960302760722,13.343573889730848,2024-11-06 23:00:00+00:00,4.487,3.6051266,94.0,4.3349743,1.2041595,0.88187337,0.0,0.5590633,0.7591681,0.37545896,500–1000 m,Light fog
4.0,52.509621568142215,13.336631823115146,2024-11-06 00:00:00+00:00,4.4715,4.4715,100.0,3.0547013,0.84852815,0.0,1.0,1.0,0.8302944,0.9660589,< 50 m,Very dangerous
4.0,52.509621568142215,13.336631823115146,2024-11-06 01:00:00+00:00,4.4214997,4.4214997,100.0,2.52,0.7,0.0,1.0,1.0,0.86,0.972,< 50 m,Very dangerous
4.0,52.509621568142215,13.336631823115146,2024-11-06 02:00:00+00:00,4.4715,4.4715,100.0,4.73506,1.3152945,0.0,1.0,1.0,0.7369411,0.94738823,< 50 m,Very dangerous
4.0,52.509621568142215,13.336631823115146,2024-11-06 03:00:00+00:00,4.3715,4.3715,100.0,4.510787,1.2529964,0.0,1.0,1.0,0.74940073,0.9498802,< 50 m,Very dangerous
4.0,52.509621568142215,13.336631823115146,2024-11-06 04:00:00+00:00,4.2215,4.2215004,100.0,4.1046314,1.1401755,-4.7683716e-07,1.0,1.0,0.7719649,0.954393,< 50 m,Very dangerous
4.0,52.509621568142215,13.336631823115146,2024-11-06 05:00:00+00:00,4.1714997,4.1714997,100.0,3.6,1.0,0.0,1.0,1.0,0.8,0.96000004,< 50 m,Very dangerous
4.0,52.509621568142215,13.336631823115146,2024-11-06 06:00:00+00:00,3.9715002,3.9715002,100.0,2.8116899,0.781025,0.0,1.0,1.0,0.843795,0.968759,< 50 m,Very dangerous
4.0,52.509621568142215,13.336631823115146,2024-11-06 07:00:00+00:00,3.8215,3.8214996,100.0,4.6800003,1.3000001,4.7683716e-07,1.0,0.99999976,0.74,0.94799995,< 50 m,Very dangerous
4.0,52.509621568142215,13.336631823115146,2024-11-06 08:00:00+00:00,3.8215,3.8214996,100.0,4.3498964,1.2083046,4.7683716e-07,1.0,0.99999976,0.75833905,0.9516678,< 50 m,Very dangerous
4.0,52.509621568142215,13.336631823115146,2024-11-06 09:00:00+00:00,3.4715002,3.040155,97.0,3.219938,0.89442724,0.43134522,0.4,0.7843274,0.82111454,0.6379539,200–500 m,Moderate fog
4.0,52.509621568142215,13.336631823115146,2024-11-06 10:00:00+00:00,3.9715002,3.0932896,94.0,4.0249224,1.118034,0.87821054,0.0,0.5608947,0.7763932,0.37963653,500–1000 m,Light fog
4.0,52.509621568142215,13.336631823115146,2024-11-06 11:00:00+00:00,4.4715,3.740093,95.0,3.4152596,0.94868326,0.7314069,0.0,0.63429654,0.81026334,0.4157713,500–1000 m,Light fog
4.0,52.509621568142215,13.336631823115146,2024-11-06 12:00:00+00:00,3.7715,3.628659,99.0,1.1384199,0.31622776,0.1428411,0.8,0.92857945,0.93675447,0.87878275,50–200 m,Dense fog
4.0,52.509621568142215,13.336631823115146,2024-11-06 13:00:00+00:00,4.2215,3.787529,97.0,1.0182338,0.28284273,0.43397093,0.4,0.78301454,0.94343144,0.6618921,200–500 m,Moderate fog
4.0,52.509621568142215,13.336631823115146,2024-11-06 14:00:00+00:00,4.5214996,3.789797,95.0,1.609969,0.44721362,0.73170257,0.0,0.6341487,0.91055727,0.43577093,500–1000 m,Light fog
4.0,52.509621568142215,13.336631823115146,2024-11-06 15:00:00+00:00,4.1714997,3.5904639,96.0,1.609969,0.44721362,0.58103585,0.2,0.7094821,0.91055727,0.5459043,200–500 m,Moderate fog
4.0,52.509621568142215,13.336631823115146,2024-11-06 16:00:00+00:00,3.9215,3.6341875,98.0,2.5455842,0.70710677,0.2873125,0.6,0.85634375,0.8585787,0.75425327,50–200 m,Dense fog
4.0,52.509621568142215,13.336631823115146,2024-11-06 17:00:00+00:00,3.7215002,3.5787172,99.0,1.9386592,0.53851646,0.14278293,0.8,0.92860854,0.89229673,0.8699028,50–200 m,Dense fog
4.0,52.509621568142215,13.336631823115146,2024-11-06 18:00:00+00:00,4.0215,3.7339544,98.0,2.2768397,0.6324555,0.28754568,0.6,0.85622716,0.87350893,0.75719273,50–200 m,Dense fog
4.0,52.509621568142215,13.336631823115146,2024-11-06 19:00:00+00:00,4.0215,3.7339544,98.0,2.3051248,0.64031243,0.28754568,0.6,0.85622716,0.8719375,0.75687844,50–200 m,Dense fog
4.0,52.509621568142215,13.336631823115146,2024-11-06 20:00:00+00:00,4.2215,3.787529,97.0,1.1384199,0.31622776,0.43397093,0.4,0.78301454,0.93675447,0.6605567,200–500 m,Moderate fog
4.0,52.509621568142215,13.336631823115146,2024-11-06 21:00:00+00:00,4.3715,3.640683,95.0,0.71999997,0.2,0.7308171,0.0,0.63459146,0.96,0.4458366,500–1000 m,Light fog
4.0,52.509621568142215,13.336631823115146,2024-11-06 22:00:00+00:00,4.5715,3.689025,94.0,0.35999998,0.1,0.8824749,0.0,0.55876255,0.98,0.41950503,500–1000 m,Light fog
4.0,52.509621568142215,13.336631823115146,2024-11-06 23:00:00+00:00,4.5715,3.689025,94.0,4.3349743,1.2041595,0.8824749,0.0,0.55876255,0.7591681,0.37533864,500–1000 m,Light fog
5.0,52.51007637967793,13.331684515391702,2024-11-06 00:00:00+00:00,4.563,4.563,100.0,3.319036,0.92195445,0.0,1.0,1.0,0.8156091,0.96312183,< 50 m,Very dangerous
5.0,52.51007637967793,13.331684515391702,2024-11-06 01:00:00+00:00,4.463,4.463,100.0,2.52,0.7,0.0,1.0,1.0,0.86,0.972,< 50 m,Very dangerous
5.0,52.51007637967793,13.331684515391702,2024-11-06 02:00:00+00:00,4.513,4.513,100.0,4.73506,1.3152945,0.0,1.0,1.0,0.7369411,0.94738823,< 50 m,Very dangerous
5.0,52.51007637967793,13.331684515391702,2024-11-06 03:00:00+00:00,4.463,4.463,100.0,4.510787,1.2529964,0.0,1.0,1.0,0.74940073,0.9498802,< 50 m,Very dangerous
5.0,52.51007637967793,13.331684515391702,2024-11-06 04:00:00+00:00,4.263,4.263,100.0,3.8268526,1.0630146,0.0,1.0,1.0,0.7873971,0.9574794,< 50 m,Very dangerous
5.0,52.51007637967793,13.331684515391702,2024-11-06 05:00:00+00:00,4.213,4.2129993,100.0,3.6,1.0,4.7683716e-07,1.0,0.99999976,0.8,0.96,< 50 m,Very dangerous
5.0,52.51007637967793,13.331684515391702,2024-11-06 06:00:00+00:00,4.063,4.063,100.0,2.5455842,0.70710677,0.0,1.0,1.0,0.8585787,0.97171575,< 50 m,Very dangerous
5.0,52.51007637967793,13.331684515391702,2024-11-06 07:00:00+00:00,3.963,3.9630003,100.0,4.3498964,1.2083046,-2.3841858e-07,1.0,1.0,0.75833905,0.95166785,< 50 m,Very dangerous
5.0,52.51007637967793,13.331684515391702,2024-11-06 08:00:00+00:00,3.863,3.8629997,100.0,4.198285,1.1661904,2.3841858e-07,1.0,0.9999999,0.7667619,0.95335233,< 50 m,Very dangerous
5.0,52.51007637967793,13.331684515391702,2024-11-06 09:00:00+00:00,3.613,3.3264039,98.0,3.219938,0.89442724,0.28659606,0.6,0.85670197,0.82111454,0.7469037,50–200 m,Dense fog
5.0,52.51007637967793,13.331684515391702,2024-11-06 10:00:00+00:00,3.863,3.135179,95.0,4.0249224,1.118034,0.7278209,0.0,0.63608956,0.7763932,0.40971446,500–1000 m,Light fog
5.0,52.51007637967793,13.331684515391702,2024-11-06 11:00:00+00:00,4.513,3.479113,93.0,2.9024127,0.8062258,1.0338869,0.0,0.48305655,0.83875483,0.3609736,500–1000 m,Light fog
5.0,52.51007637967793,13.331684515391702,2024-11-06 12:00:00+00:00,3.763,3.3306353,97.0,1.5273507,0.42426407,0.4323647,0.4,0.78381765,0.9151472,0.6565565,200–500 m,Moderate fog
5.0,52.51007637967793,13.331684515391702,2024-11-06 13:00:00+00:00,4.063,3.482474,96.0,1.0182338,0.28284273,0.5805261,0.2,0.70973694,0.94343144,0.5525811,200–500 m,Moderate fog
5.0,52.51007637967793,13.331684515391702,2024-11-06 14:00:00+00:00,4.363,3.6322324,95.0,1.8,0.5,0.7307675,0.0,0.63461626,0.9,0.43384647,500–1000 m,Light fog
5.0,52.51007637967793,13.331684515391702,2024-11-06 15:00:00+00:00,4.213,3.631769,96.0,1.2979984,0.36055514,0.5812309,0.2,0.70938456,0.927889,0.54933167,200–500 m,Moderate fog
5.0,52.51007637967793,13.331684515391702,2024-11-06 16:00:00+00:00,4.063,3.6295848,97.0,2.16,0.6,0.4334154,0.4,0.7832923,0.88,0.6493169,200–500 m,Moderate fog
5.0,52.51007637967793,13.331684515391702,2024-11-06 17:00:00+00:00,3.963,3.6755908,98.0,1.835647,0.50990194,0.2874093,0.6,0.85629535,0.8980196,0.7621221,50–200 m,Dense fog
5.0,52.51007637967793,13.331684515391702,2024-11-06 18:00:00+00:00,4.113,3.679409,97.0,1.9386592,0.53851646,0.4335909,0.4,0.78320456,0.89229673,0.6517412,200–500 m,Moderate fog
5.0,52.51007637967793,13.331684515391702,2024-11-06 19:00:00+00:00,4.113,3.679409,97.0,2.3051248,0.64031243,0.4335909,0.4,0.78320456,0.8719375,0.6476694,200–500 m,Moderate fog
5.0,52.51007637967793,13.331684515391702,2024-11-06 20:00:00+00:00,4.363,3.7810643,96.0,1.4399999,0.4,0.58193564,0.2,0.7090322,0.92,0.5476129,200–500 m,Moderate fog
5.0,52.51007637967793,13.331684515391702,2024-11-06 21:00:00+00:00,4.463,3.581297,94.0,0.71999997,0.2,0.8817029,0.0,0.55914855,0.96,0.41565943,500–1000 m,Light fog
5.0,52.51007637967793,13.331684515391702,2024-11-06 22:00:00+00:00,4.613,3.578279,93.0,0.5091169,0.14142136,1.0347209,0.0,0.48263955,0.97171575,0.38739896,500–1000 m,Light fog
5.0,52.51007637967793,13.331684515391702,2024-11-06 23:00:00+00:00,4.463,3.7316427,95.0,4.1046314,1.1401755,0.7313571,0.0,0.63432145,0.7719649,0.4081216,500–1000 m,Light fog
6.0,52.51409623457308,13.343404895400713,2024-11-06 00:00:00+00:00,4.5435004,4.5435,100.0,3.319036,0.92195445,4.7683716e-07,1.0,0.99999976,0.8156091,0.9631218,< 50 m,Very dangerous
6.0,52.51409623457308,13.343404895400713,2024-11-06 01:00:00+00:00,4.4435,4.4435,100.0,2.52,0.7,0.0,1.0,1.0,0.86,0.972,< 50 m,Very dangerous
6.0,52.51409623457308,13.343404895400713,2024-11-06 02:00:00+00:00,4.4935,4.4935007,100.0,4.73506,1.3152945,-4.7683716e-07,1.0,1.0,0.7369411,0.94738823,< 50 m,Very dangerous
6.0,52.51409623457308,13.343404895400713,2024-11-06 03:00:00+00:00,4.4435,4.4435,100.0,4.510787,1.2529964,0.0,1.0,1.0,0.74940073,0.9498802,< 50 m,Very dangerous
6.0,52.51409623457308,13.343404895400713,2024-11-06 04:00:00+00:00,4.2435,4.2435,100.0,3.8268526,1.0630146,0.0,1.0,1.0,0.7873971,0.9574794,< 50 m,Very dangerous
6.0,52.51409623457308,13.343404895400713,2024-11-06 05:00:00+00:00,4.1935,4.1935005,100.0,3.6,1.0,-4.7683716e-07,1.0,1.0,0.8,0.96000004,< 50 m,Very dangerous
6.0,52.51409623457308,13.343404895400713,2024-11-06 06:00:00+00:00,4.0435004,4.0435,100.0,2.5455842,0.70710677,4.7683716e-07,1.0,0.99999976,0.8585787,0.9717157,< 50 m,Very dangerous
6.0,52.51409623457308,13.343404895400713,2024-11-06 07:00:00+00:00,3.9435,3.9435,100.0,4.3498964,1.2083046,0.0,1.0,1.0,0.75833905,0.95166785,< 50 m,Very dangerous
6.0,52.51409623457308,13.343404895400713,2024-11-06 08:00:00+00:00,3.8435,3.8434997,100.0,4.198285,1.1661904,2.3841858e-07,1.0,0.9999999,0.7667619,0.95335233,< 50 m,Very dangerous
6.0,52.51409623457308,13.343404895400713,2024-11-06 09:00:00+00:00,3.5935,3.3069494,98.0,3.219938,0.89442724,0.28655052,0.6,0.85672474,0.82111454,0.7469128,50–200 m,Dense fog
6.0,52.51409623457308,13.343404895400713,2024-11-06 10:00:00+00:00,3.8435,3.1157937,95.0,4.0249224,1.118034,0.7277062,0.0,0.6361469,0.7763932,0.4097374,500–1000 m,Light fog
6.0,52.51409623457308,13.343404895400713,2024-11-06 11:00:00+00:00,4.4935,3.459776,93.0,2.9024127,0.8062258,1.0337243,0.0,0.48313785,0.83875483,0.3610061,500–1000 m,Light fog
6.0,52.51409623457308,13.343404895400713,2024-11-06 12:00:00+00:00,3.7435,3.3112035,97.0,1.5273507,0.42426407,0.4322965,0.4,0.78385174,0.9151472,0.6565702,200–500 m,Moderate fog
6.0,52.51409623457308,13.343404895400713,2024-11-06 13:00:00+00:00,4.0435004,3.4630651,96.0,1.0182338,0.28284273,0.5804353,0.2,0.70978236,0.94343144,0.55259925,200–500 m,Moderate fog
6.0,52.51409623457308,13.343404895400713,2024-11-06 14:00:00+00:00,4.3435,3.6128485,95.0,1.8,0.5,0.7306516,0.0,0.6346742,0.9,0.43386966,500–1000 m,Light fog
6.0,52.51409623457308,13.343404895400713,2024-11-06 15:00:00+00:00,4.1935,3.6123612,96.0,1.2979984,0.36055514,0.58113885,0.2,0.7094306,0.927889,0.54935,200–500 m,Moderate fog
