cell_id,latitude,longitude,datetime_utc,temperature_2m,dew_point_2m,relative_humidity_2m,wind_speed_10m,U,delta_Td,RH_norm,D_norm,W_norm,FDI,visibility,driving_condition
1.0,52.50582185210293,13.34409945119787,2026-02-06 00:00:00+00:00,-0.6435,-1.4892575,94.0,11.159999,3.0999997,0.8457575,0.0,0.57712126,0.38000005,0.30684853,500–1000 m,Light fog
1.0,52.50582185210293,13.34409945119787,2026-02-06 01:00:00+00:00,-0.6435,-1.4892575,94.0,11.165805,3.1016126,0.8457575,0.0,0.57712126,0.37967747,0.306784,500–1000 m,Light fog
1.0,52.50582185210293,13.34409945119787,2026-02-06 02:00:00+00:00,-0.5435,-1.2456106,95.0,11.570515,3.214032,0.7021106,0.0,0.64894474,0.3571936,0.33101663,500–1000 m,Light fog
1.0,52.50582185210293,13.34409945119787,2026-02-06 03:00:00+00:00,-0.3935,-1.0964782,95.0,10.239453,2.8442926,0.70297825,0.0,0.6485109,0.4311415,0.34563267,500–1000 m,Light fog
1.0,52.50582185210293,13.34409945119787,2026-02-06 04:00:00+00:00,-0.2435,-0.8039911,96.0,8.825508,2.45153,0.5604911,0.2,0.71975446,0.509694,0.4698406,500–1000 m,Light fog
1.0,52.50582185210293,13.34409945119787,2026-02-06 05:00:00+00:00,-0.1435,-0.7044524,96.0,7.928178,2.2022717,0.5609524,0.2,0.7195238,0.55954564,0.47971866,500–1000 m,Light fog
1.0,52.50582185210293,13.34409945119787,2026-02-06 06:00:00+00:00,0.0065,-0.6987944,95.0,10.464798,2.9068885,0.70529443,0.0,0.6473528,0.41862231,0.3426656,500–1000 m,Light fog
1.0,52.50582185210293,13.34409945119787,2026-02-06 07:00:00+00:00,0.0065,-0.5551446,96.0,8.28,2.3,0.5616446,0.2,0.7191777,0.54,0.4756711,500–1000 m,Light fog
1.0,52.50582185210293,13.34409945119787,2026-02-06 08:00:00+00:00,0.1065,-0.31315953,97.0,7.5599995,2.1,0.41965953,0.4,0.79017025,0.58000004,0.59206814,200–500 m,Moderate fog
1.0,52.50582185210293,13.34409945119787,2026-02-06 09:00:00+00:00,0.4065,-0.5934399,93.0,7.928178,2.2022717,0.9999399,0.0,0.50003004,0.55954564,0.31192115,500–1000 m,Light fog
1.0,52.50582185210293,13.34409945119787,2026-02-06 10:00:00+00:00,0.6065,-0.54358196,92.0,7.5942073,2.109502,1.150082,0.0,0.424959,0.5780996,0.28560352,> 1000 m,Clear
1.0,52.50582185210293,13.34409945119787,2026-02-06 11:00:00+00:00,1.0065,-0.29778263,91.0,8.350138,2.3194828,1.3042827,0.0,0.34785867,0.5361034,0.24636415,> 1000 m,Clear
1.0,52.50582185210293,13.34409945119787,2026-02-06 12:00:00+00:00,1.2565,-0.050449047,91.0,8.4042845,2.3345234,1.306949,0.0,0.3465255,0.5330953,0.24522926,> 1000 m,Clear
1.0,52.50582185210293,13.34409945119787,2026-02-06 13:00:00+00:00,1.5565,0.39745328,92.0,7.5942073,2.109502,1.1590466,0.0,0.42047668,0.5780996,0.2838106,> 1000 m,Clear
1.0,52.50582185210293,13.34409945119787,2026-02-06 14:00:00+00:00,1.6565,0.6462865,93.0,7.2,2.0,1.0102135,0.0,0.49489325,0.6,0.3179573,500–1000 m,Light fog
1.0,52.50582185210293,13.34409945119787,2026-02-06 15:00:00+00:00,1.3565,0.64336026,95.0,8.287822,2.3021727,0.7131398,0.0,0.6434301,0.53956544,0.36528516,500–1000 m,Light fog
1.0,52.50582185210293,13.34409945119787,2026-02-06 16:00:00+00:00,1.3565,0.64336026,95.0,6.12,1.7,0.7131398,0.0,0.6434301,0.65999997,0.38937205,500–1000 m,Light fog
1.0,52.50582185210293,13.34409945119787,2026-02-06 17:00:00+00:00,1.2565,0.6890702,96.0,5.4119864,1.5033296,0.5674298,0.2,0.7162851,0.6993341,0.50638086,200–500 m,Moderate fog
1.0,52.50582185210293,13.34409945119787,2026-02-06 18:00:00+00:00,1.2065,0.63930225,96.0,5.4477882,1.5132746,0.5671978,0.2,0.7164011,0.6973451,0.5060295,200–500 m,Moderate fog
1.0,52.50582185210293,13.34409945119787,2026-02-06 19:00:00+00:00,1.1565,0.58953416,96.0,5.6920996,1.5811388,0.5669658,0.2,0.7165171,0.6837722,0.5033613,200–500 m,Moderate fog
1.0,52.50582185210293,13.34409945119787,2026-02-06 20:00:00+00:00,1.1565,0.58953416,96.0,5.8048253,1.6124516,0.5669658,0.2,0.7165171,0.67750967,0.5021088,200–500 m,Moderate fog
1.0,52.50582185210293,13.34409945119787,2026-02-06 21:00:00+00:00,1.2565,0.8328649,97.0,6.2145634,1.7262677,0.42363513,0.4,0.78818244,0.6547465,0.60622233,200–500 m,Moderate fog
1.0,52.50582185210293,13.34409945119787,2026-02-06 22:00:00+00:00,1.2565,0.8328649,97.0,5.937272,1.6492423,0.42363513,0.4,0.78818244,0.67015153,0.60930336,200–500 m,Moderate fog
1.0,52.50582185210293,13.34409945119787,2026-02-06 23:00:00+00:00,1.3065,0.88269156,97.0,5.4477882,1.5132746,0.4238084,0.4,0.78809583,0.6973451,0.61470735,200–500 m,Moderate fog
2.0,52.506474927024435,13.33733918158125,2026-02-06 00:00:00+00:00,-0.598,-1.4440744,94.0,11.159999,3.0999997,0.8460744,0.0,0.5769628,0.38000005,0.30678514,500–1000 m,Light fog
2.0,52.506474927024435,13.33733918158125,2026-02-06 01:00:00+00:00,-0.598,-1.4440744,94.0,11.165805,3.1016126,0.8460744,0.0,0.5769628,0.37967747,0.3067206,500–1000 m,Light fog
2.0,52.506474927024435,13.33733918158125,2026-02-06 02:00:00+00:00,-0.49800003,-1.2003738,95.0,11.570515,3.214032,0.70237374,0.0,0.6488131,0.3571936,0.330964,500–1000 m,Light fog
2.0,52.506474927024435,13.33733918158125,2026-02-06 03:00:00+00:00,-0.348,-1.0512415,95.0,10.239453,2.8442926,0.7032415,0.0,0.6483792,0.4311415,0.34558,500–1000 m,Light fog
2.0,52.506474927024435,13.33733918158125,2026-02-06 04:00:00+00:00,-0.198,-0.75870097,96.0,8.825508,2.45153,0.56070095,0.2,0.71964955,0.509694,0.46979862,500–1000 m,Light fog
2.0,52.506474927024435,13.33733918158125,2026-02-06 05:00:00+00:00,-0.098000005,-0.6591623,96.0,7.928178,2.2022717,0.5611623,0.2,0.7194189,0.55954564,0.4796767,500–1000 m,Light fog
2.0,52.506474927024435,13.33733918158125,2026-02-06 06:00:00+00:00,0.052,-0.6535582,95.0,10.464798,2.9068885,0.7055582,0.0,0.6472209,0.41862231,0.34261283,500–1000 m,Light fog
2.0,52.506474927024435,13.33733918158125,2026-02-06 07:00:00+00:00,0.052,-0.5098547,96.0,8.28,2.3,0.56185466,0.2,0.7190727,0.54,0.47562912,500–1000 m,Light fog
2.0,52.506474927024435,13.33733918158125,2026-02-06 08:00:00+00:00,0.15200001,-0.2678165,97.0,7.5599995,2.1,0.41981652,0.4,0.79009175,0.58000004,0.5920367,200–500 m,Moderate fog
2.0,52.506474927024435,13.33733918158125,2026-02-06 09:00:00+00:00,0.45200002,-0.5483129,93.0,7.928178,2.2022717,1.0003129,0.0,0.49984354,0.55954564,0.31184655,500–1000 m,Light fog
2.0,52.506474927024435,13.33733918158125,2026-02-06 10:00:00+00:00,0.652,-0.4985105,92.0,7.5942073,2.109502,1.1505105,0.0,0.42474473,0.5780996,0.2855178,> 1000 m,Clear
2.0,52.506474927024435,13.33733918158125,2026-02-06 11:00:00+00:00,1.052,-0.25276783,91.0,8.350138,2.3194828,1.3047678,0.0,0.34761608,0.5361034,0.24626711,> 1000 m,Clear
2.0,52.506474927024435,13.33733918158125,2026-02-06 12:00:00+00:00,1.302,-0.0054347115,91.0,8.4042845,2.3345234,1.3074348,0.0,0.3462826,0.5330953,0.2451321,> 1000 m,Clear
2.0,52.506474927024435,13.33733918158125,2026-02-06 13:00:00+00:00,1.602,0.44252303,92.0,7.5942073,2.109502,1.159477,0.0,0.4202615,0.5780996,0.28372452,> 1000 m,Clear
2.0,52.506474927024435,13.33733918158125,2026-02-06 14:00:00+00:00,1.702,0.6914116,93.0,7.2,2.0,1.0105884,0.0,0.4947058,0.6,0.31788233,500–1000 m,Light fog
2.0,52.506474927024435,13.33733918158125,2026-02-06 15:00:00+00:00,1.4020001,0.6885951,95.0,8.287822,2.3021727,0.71340495,0.0,0.64329755,0.53956544,0.3652321,500–1000 m,Light fog
2.0,52.506474927024435,13.33733918158125,2026-02-06 16:00:00+00:00,1.4020001,0.6885951,95.0,6.12,1.7,0.71340495,0.0,0.64329755,0.65999997,0.38931903,500–1000 m,Light fog
2.0,52.506474927024435,13.33733918158125,2026-02-06 17:00:00+00:00,1.302,0.734359,96.0,5.4119864,1.5033296,0.567641,0.2,0.7161795,0.6993341,0.50633866,200–500 m,Moderate fog
2.0,52.506474927024435,13.33733918158125,2026-02-06 18:00:00+00:00,1.2520001,0.68459123,96.0,5.4477882,1.5132746,0.56740886,0.2,0.7162956,0.6973451,0.5059873,200–500 m,Moderate fog
2.0,52.506474927024435,13.33733918158125,2026-02-06 19:00:00+00:00,1.202,0.63482314,96.0,5.6920996,1.5811388,0.5671769,0.2,0.7164116,0.6837722,0.5033191,200–500 m,Moderate fog
2.0,52.506474927024435,13.33733918158125,2026-02-06 20:00:00+00:00,1.202,0.63482314,96.0,5.8048253,1.6124516,0.5671769,0.2,0.7164116,0.67750967,0.5020666,200–500 m,Moderate fog
2.0,52.506474927024435,13.33733918158125,2026-02-06 21:00:00+00:00,1.302,0.8782071,97.0,6.2145634,1.7262677,0.42379296,0.4,0.7881035,0.6547465,0.60619074,200–500 m,Moderate fog
2.0,52.506474927024435,13.33733918158125,2026-02-06 22:00:00+00:00,1.302,0.8782071,97.0,5.937272,1.6492423,0.42379296,0.4,0.7881035,0.67015153,0.60927176,200–500 m,Moderate fog
2.0,52.506474927024435,13.33733918158125,2026-02-06 23:00:00+00:00,1.352,0.9280338,97.0,5.4477882,1.5132746,0.42396617,0.4,0.7880169,0.6973451,0.6146758,200–500 m,Moderate fog
3.0,52.50960302760722,13.343573889730848,2026-02-06 00:00:00+00:00,-0.663,-1.5086217,94.0,11.159999,3.0999997,0.8456217,0.0,0.57718915,0.38000005,0.30687568,500–1000 m,Light fog
3.0,52.50960302760722,13.343573889730848,2026-02-06 01:00:00+00:00,-0.663,-1.5086217,94.0,11.165805,3.1016126,0.8456217,0.0,0.57718915,0.37967747,0.30681115,500–1000 m,Light fog
3.0,52.50960302760722,13.343573889730848,2026-02-06 02:00:00+00:00,-0.563,-1.264998,95.0,11.570515,3.214032,0.70199794,0.0,0.649001,0.3571936,0.33103913,500–1000 m,Light fog
3.0,52.50960302760722,13.343573889730848,2026-02-06 03:00:00+00:00,-0.41300002,-1.1158653,95.0,10.239453,2.8442926,0.70286536,0.0,0.6485673,0.4311415,0.34565523,500–1000 m,Light fog
3.0,52.50960302760722,13.343573889730848,2026-02-06 04:00:00+00:00,-0.263,-0.8234012,96.0,8.825508,2.45153,0.5604012,0.2,0.7197994,0.509694,0.4698586,500–1000 m,Light fog
3.0,52.50960302760722,13.343573889730848,2026-02-06 05:00:00+00:00,-0.163,-0.7238624,96.0,7.928178,2.2022717,0.5608624,0.2,0.7195688,0.55954564,0.47973666,500–1000 m,Light fog
3.0,52.50960302760722,13.343573889730848,2026-02-06 06:00:00+00:00,-0.013,-0.7181815,95.0,10.464798,2.9068885,0.7051815,0.0,0.64740926,0.41862231,0.34268817,500–1000 m,Light fog
3.0,52.50960302760722,13.343573889730848,2026-02-06 07:00:00+00:00,-0.013,-0.5745546,96.0,8.28,2.3,0.5615546,0.2,0.71922266,0.54,0.47568908,500–1000 m,Light fog
3.0,52.50960302760722,13.343573889730848,2026-02-06 08:00:00+00:00,0.087,-0.33259234,97.0,7.5599995,2.1,0.41959232,0.4,0.7902038,0.58000004,0.59208155,200–500 m,Moderate fog
3.0,52.50960302760722,13.343573889730848,2026-02-06 09:00:00+00:00,0.387,-0.61278003,93.0,7.928178,2.2022717,0.99978006,0.0,0.50011,0.55954564,0.31195313,500–1000 m,Light fog
3.0,52.50960302760722,13.343573889730848,2026-02-06 10:00:00+00:00,0.587,-0.56289834,92.0,7.5942073,2.109502,1.1498983,0.0,0.42505085,0.5780996,0.28564027,> 1000 m,Clear
3.0,52.50960302760722,13.343573889730848,2026-02-06 11:00:00+00:00,0.987,-0.31707492,91.0,8.350138,2.3194828,1.3040749,0.0,0.34796256,0.5361034,0.24640572,> 1000 m,Clear
3.0,52.50960302760722,13.343573889730848,2026-02-06 12:00:00+00:00,1.237,-0.06974113,91.0,8.4042845,2.3345234,1.3067411,0.0,0.34662944,0.5330953,0.24527083,> 1000 m,Clear
3.0,52.50960302760722,13.343573889730848,2026-02-06 13:00:00+00:00,1.537,0.37813762,92.0,7.5942073,2.109502,1.1588624,0.0,0.42056882,0.5780996,0.28384745,> 1000 m,Clear
3.0,52.50960302760722,13.343573889730848,2026-02-06 14:00:00+00:00,1.637,0.6269473,93.0,7.2,2.0,1.0100527,0.0,0.49497366,0.6,0.31798947,500–1000 m,Light fog
3.0,52.50960302760722,13.343573889730848,2026-02-06 15:00:00+00:00,1.337,0.6239739,95.0,8.287822,2.3021727,0.7130261,0.0,0.643487,0.53956544,0.36530787,500–1000 m,Light fog
3.0,52.50960302760722,13.343573889730848,2026-02-06 16:00:00+00:00,1.337,0.6239739,95.0,6.12,1.7,0.7130261,0.0,0.643487,0.65999997,0.3893948,500–1000 m,Light fog
3.0,52.50960302760722,13.343573889730848,2026-02-06 17:00:00+00:00,1.237,0.6696606,96.0,5.4119864,1.5033296,0.56733936,0.2,0.7163303,0.6993341,0.506399,200–500 m,Moderate fog
3.0,52.50960302760722,13.343573889730848,2026-02-06 18:00:00+00:00,1.187,0.6198927,96.0,5.4477882,1.5132746,0.5671073,0.2,0.71644634,0.6973451,0.50604755,200–500 m,Moderate fog
3.0,52.50960302760722,13.343573889730848,2026-02-06 19:00:00+00:00,1.137,0.57012457,96.0,5.6920996,1.5811388,0.5668754,0.2,0.7165623,0.6837722,0.50337934,200–500 m,Moderate fog
3.0,52.50960302760722,13.343573889730848,2026-02-06 20:00:00+00:00,1.137,0.57012457,96.0,5.8048253,1.6124516,0.5668754,0.2,0.7165623,0.67750967,0.5021269,200–500 m,Moderate fog
3.0,52.50960302760722,13.343573889730848,2026-02-06 21:00:00+00:00,1.237,0.81343234,97.0,6.2145634,1.7262677,0.42356765,0.4,0.7882162,0.6547465,0.6062358,200–500 m,Moderate fog
3.0,52.50960302760722,13.343573889730848,2026-02-06 22:00:00+00:00,1.237,0.81343234,97.0,5.937272,1.6492423,0.42356765,0.4,0.7882162,0.67015153,0.6093168,200–500 m,Moderate fog
3.0,52.50960302760722,13.343573889730848,2026-02-06 23:00:00+00:00,1.287,0.8632591,97.0,5.4477882,1.5132746,0.42374086,0.4,0.78812957,0.6973451,0.6147209,200–500 m,Moderate fog
4.0,52.509621568142215,13.336631823115146,2026-02-06 00:00:00+00:00,-0.5785,-1.4247103,94.0,11.159999,3.0999997,0.8462103,0.0,0.5768949,0.38000005,0.30675796,500–1000 m,Light fog
4.0,52.509621568142215,13.336631823115146,2026-02-06 01:00:00+00:00,-0.5785,-1.4247103,94.0,11.165805,3.1016126,0.8462103,0.0,0.5768949,0.37967747,0.30669343,500–1000 m,Light fog
4.0,52.509621568142215,13.336631823115146,2026-02-06 02:00:00+00:00,-0.4785,-1.1809865,95.0,11.570515,3.214032,0.7024865,0.0,0.64875674,0.3571936,0.33094144,500–1000 m,Light fog
4.0,52.509621568142215,13.336631823115146,2026-02-06 03:00:00+00:00,-0.3285,-1.0318543,95.0,10.239453,2.8442926,0.70335424,0.0,0.6483229,0.4311415,0.34555748,500–1000 m,Light fog
4.0,52.509621568142215,13.336631823115146,2026-02-06 04:00:00+00:00,-0.1785,-0.7392909,96.0,8.825508,2.45153,0.5607909,0.2,0.71960455,0.509694,0.46978062,500–1000 m,Light fog
4.0,52.509621568142215,13.336631823115146,2026-02-06 05:00:00+00:00,-0.0785,-0.63975227,96.0,7.928178,2.2022717,0.56125224,0.2,0.7193739,0.55954564,0.4796587,500–1000 m,Light fog
4.0,52.509621568142215,13.336631823115146,2026-02-06 06:00:00+00:00,0.0715,-0.6341712,95.0,10.464798,2.9068885,0.7056712,0.0,0.6471644,0.41862231,0.34259024,500–1000 m,Light fog
4.0,52.509621568142215,13.336631823115146,2026-02-06 07:00:00+00:00,0.0715,-0.49044475,96.0,8.28,2.3,0.5619447,0.2,0.71902764,0.54,0.4756111,500–1000 m,Light fog
4.0,52.509621568142215,13.336631823115146,2026-02-06 08:00:00+00:00,0.1715,-0.24838379,97.0,7.5599995,2.1,0.4198838,0.4,0.79005814,0.58000004,0.59202325,200–500 m,Moderate fog
4.0,52.509621568142215,13.336631823115146,2026-02-06 09:00:00+00:00,0.4715,-0.52897274,93.0,7.928178,2.2022717,1.0004728,0.0,0.4997636,0.55954564,0.31181458,500–1000 m,Light fog
4.0,52.509621568142215,13.336631823115146,2026-02-06 10:00:00+00:00,0.6715,-0.47919425,92.0,7.5942073,2.109502,1.1506943,0.0,0.42465287,0.5780996,0.28548107,> 1000 m,Clear
4.0,52.509621568142215,13.336631823115146,2026-02-06 11:00:00+00:00,1.0715001,-0.23347566,91.0,8.350138,2.3194828,1.3049757,0.0,0.34751213,0.5361034,0.24622554,> 1000 m,Clear
4.0,52.509621568142215,13.336631823115146,2026-02-06 12:00:00+00:00,1.3215001,0.0138572045,91.0,8.4042845,2.3345234,1.3076428,0.0,0.3461786,0.5330953,0.2450905,> 1000 m,Clear
4.0,52.509621568142215,13.336631823115146,2026-02-06 13:00:00+00:00,1.6215,0.4618386,92.0,7.5942073,2.109502,1.1596614,0.0,0.4201693,0.5780996,0.28368765,> 1000 m,Clear
4.0,52.509621568142215,13.336631823115146,2026-02-06 14:00:00+00:00,1.7214999,0.71075076,93.0,7.2,2.0,1.0107491,0.0,0.49462545,0.6,0.31785017,500–1000 m,Light fog
4.0,52.509621568142215,13.336631823115146,2026-02-06 15:00:00+00:00,1.4215,0.70798135,95.0,8.287822,2.3021727,0.7135186,0.0,0.6432407,0.53956544,0.3652094,500–1000 m,Light fog
4.0,52.509621568142215,13.336631823115146,2026-02-06 16:00:00+00:00,1.4215,0.70798135,95.0,6.12,1.7,0.7135186,0.0,0.6432407,0.65999997,0.3892963,500–1000 m,Light fog
4.0,52.509621568142215,13.336631823115146,2026-02-06 17:00:00+00:00,1.3215001,0.7537686,96.0,5.4119864,1.5033296,0.56773144,0.2,0.7161343,0.6993341,0.50632054,200–500 m,Moderate fog
4.0,52.509621568142215,13.336631823115146,2026-02-06 18:00:00+00:00,1.2715001,0.70400065,96.0,5.4477882,1.5132746,0.56749946,0.2,0.7162503,0.6973451,0.50596917,200–500 m,Moderate fog
4.0,52.509621568142215,13.336631823115146,2026-02-06 19:00:00+00:00,1.2214999,0.6542325,96.0,5.6920996,1.5811388,0.5672674,0.2,0.7163663,0.6837722,0.50330096,200–500 m,Moderate fog
4.0,52.509621568142215,13.336631823115146,2026-02-06 20:00:00+00:00,1.2214999,0.6542325,96.0,5.8048253,1.6124516,0.5672674,0.2,0.7163663,0.67750967,0.5020485,200–500 m,Moderate fog
4.0,52.509621568142215,13.336631823115146,2026-02-06 21:00:00+00:00,1.3215001,0.89763963,97.0,6.2145634,1.7262677,0.42386043,0.4,0.7880698,0.6547465,0.6061773,200–500 m,Moderate fog
4.0,52.509621568142215,13.336631823115146,2026-02-06 22:00:00+00:00,1.3215001,0.89763963,97.0,5.937272,1.6492423,0.42386043,0.4,0.7880698,0.67015153,0.6092583,200–500 m,Moderate fog
4.0,52.509621568142215,13.336631823115146,2026-02-06 23:00:00+00:00,1.3715,0.94746625,97.0,5.4477882,1.5132746,0.42403376,0.4,0.7879831,0.6973451,0.6146623,200–500 m,Moderate fog
5.0,52.51007637967793,13.331684515391702,2026-02-06 00:00:00+00:00,-0.587,-1.4331512,94.0,10.805999,3.0016663,0.84615123,0.0,0.5769244,0.39966673,0.3107031,500–1000 m,Light fog
5.0,52.51007637967793,13.331684515391702,2026-02-06 01:00:00+00:00,-0.487,-1.3338481,94.0,11.183201,3.1064448,0.84684813,0.0,0.57657593,0.37871104,0.30637258,500–1000 m,Light fog
5.0,52.51007637967793,13.331684515391702,2026-02-06 02:00:00+00:00,-0.43699998,-1.2841966,94.0,11.304229,3.1400635,0.84719664,0.0,0.5764017,0.37198728,0.30495816,500–1000 m,Light fog
5.0,52.51007637967793,13.331684515391702,2026-02-06 03:00:00+00:00,-0.287,-0.9905945,95.0,10.308831,2.8635643,0.7035945,0.0,0.6482028,0.42728716,0.34473857,500–1000 m,Light fog
5.0,52.51007637967793,13.331684515391702,2026-02-06 04:00:00+00:00,-0.237,-0.940884,95.0,8.209263,2.280351,0.703884,0.0,0.648058,0.5439298,0.36800915,500–1000 m,Light fog
5.0,52.51007637967793,13.331684515391702,2026-02-06 05:00:00+00:00,-0.087,-0.648213,96.0,7.5685663,2.1023796,0.561213,0.2,0.7193935,0.5795241,0.48366225,500–1000 m,Light fog
5.0,52.51007637967793,13.331684515391702,2026-02-06 06:00:00+00:00,0.113000005,-0.5929117,95.0,10.105681,2.807134,0.70591176,0.0,0.6470441,0.43857324,0.3465323,500–1000 m,Light fog
5.0,52.51007637967793,13.331684515391702,2026-02-06 07:00:00+00:00,0.163,-0.39936727,96.0,8.287822,2.3021727,0.56236726,0.2,0.7188164,0.53956544,0.47543967,500–1000 m,Light fog
5.0,52.51007637967793,13.331684515391702,2026-02-06 08:00:00+00:00,0.213,-0.34959826,96.0,7.5685663,2.1023796,0.5625982,0.2,0.7187009,0.5795241,0.4833852,500–1000 m,Light fog
5.0,52.51007637967793,13.331684515391702,2026-02-06 09:00:00+00:00,0.563,-0.43822318,93.0,8.28,2.3,1.0012232,0.0,0.4993884,0.54,0.30775535,500–1000 m,Light fog
5.0,52.51007637967793,13.331684515391702,2026-02-06 10:00:00+00:00,0.813,-0.33902767,92.0,7.5685663,2.1023796,1.1520277,0.0,0.42398614,0.5795241,0.28549927,> 1000 m,Clear
5.0,52.51007637967793,13.331684515391702,2026-02-06 11:00:00+00:00,1.113,-0.19241829,91.0,7.9526596,2.209072,1.3054184,0.0,0.3472908,0.5581856,0.25055343,> 1000 m,Clear
5.0,52.51007637967793,13.331684515391702,2026-02-06 12:00:00+00:00,1.413,-0.04802753,90.0,8.473393,2.3537204,1.4610275,0.0,0.26948625,0.5292559,0.2136457,> 1000 m,Clear
5.0,52.51007637967793,13.331684515391702,2026-02-06 13:00:00+00:00,1.663,0.35170954,91.0,7.6367526,2.1213202,1.3112905,0.0,0.34435475,0.5757359,0.2528891,> 1000 m,Clear
5.0,52.51007637967793,13.331684515391702,2026-02-06 14:00:00+00:00,1.713,0.55247325,92.0,7.208994,2.0024984,1.1605268,0.0,0.41973662,0.5995003,0.2877947,> 1000 m,Clear
5.0,52.51007637967793,13.331684515391702,2026-02-06 15:00:00+00:00,1.413,0.55285615,94.0,7.92,2.2,0.86014384,0.0,0.56992805,0.56,0.33997124,500–1000 m,Light fog
5.0,52.51007637967793,13.331684515391702,2026-02-06 16:00:00+00:00,1.413,0.699531,95.0,5.4119864,1.5033296,0.71346897,0.0,0.6432655,0.6993341,0.397173,500–1000 m,Light fog
5.0,52.51007637967793,13.331684515391702,2026-02-06 17:00:00+00:00,1.313,0.60011363,95.0,5.0911684,1.4142135,0.71288633,0.0,0.64355683,0.7171573,0.40085423,500–1000 m,Light fog
5.0,52.51007637967793,13.331684515391702,2026-02-06 18:00:00+00:00,1.263,0.69554013,96.0,5.0911684,1.4142135,0.5674599,0.2,0.7162701,0.7171573,0.50993955,200–500 m,Moderate fog
5.0,52.51007637967793,13.331684515391702,2026-02-06 19:00:00+00:00,1.213,0.6457721,96.0,5.3517847,1.486607,0.56722796,0.2,0.716386,0.7026786,0.50709015,200–500 m,Moderate fog
5.0,52.51007637967793,13.331684515391702,2026-02-06 20:00:00+00:00,1.213,0.6457721,96.0,5.506941,1.5297059,0.56722796,0.2,0.716386,0.69405884,0.5053662,200–500 m,Moderate fog
5.0,52.51007637967793,13.331684515391702,2026-02-06 21:00:00+00:00,1.263,0.8393424,97.0,5.8603754,1.6278821,0.4236576,0.4,0.7881712,0.6744236,0.6101532,200–500 m,Moderate fog
5.0,52.51007637967793,13.331684515391702,2026-02-06 22:00:00+00:00,1.263,0.8393424,97.0,5.6920996,1.5811388,0.4236576,0.4,0.7881712,0.6837722,0.61202294,200–500 m,Moderate fog
5.0,52.51007637967793,13.331684515391702,2026-02-06 23:00:00+00:00,1.213,0.7895156,97.0,5.1544156,1.4317821,0.42348444,0.4,0.7882578,0.71364355,0.61803186,200–500 m,Moderate fog
6.0,52.51409623457308,13.343404895400713,2026-02-06 00:00:00+00:00,-0.6065,-1.4525154,94.0,10.805999,3.0016663,0.84601533,0.0,0.57699233,0.39966673,0.31073028,500–1000 m,Light fog
6.0,52.51409623457308,13.343404895400713,2026-02-06 01:00:00+00:00,-0.5065,-1.3532121,94.0,11.183201,3.1064448,0.8467121,0.0,0.57664394,0.37871104,0.3063998,500–1000 m,Light fog
6.0,52.51409623457308,13.343404895400713,2026-02-06 02:00:00+00:00,-0.4565,-1.3035607,94.0,11.304229,3.1400635,0.84706074,0.0,0.57646966,0.37198728,0.30498534,500–1000 m,Light fog
6.0,52.51409623457308,13.343404895400713,2026-02-06 03:00:00+00:00,-0.30650002,-1.0099816,95.0,10.308831,2.8635643,0.7034816,0.0,0.64825916,0.42728716,0.3447611,500–1000 m,Light fog
6.0,52.51409623457308,13.343404895400713,2026-02-06 04:00:00+00:00,-0.2565,-0.9602711,95.0,8.209263,2.280351,0.7037711,0.0,0.64811444,0.5439298,0.36803174,500–1000 m,Light fog
6.0,52.51409623457308,13.343404895400713,2026-02-06 05:00:00+00:00,-0.1065,-0.66762304,96.0,7.5685663,2.1023796,0.561123,0.2,0.7194385,0.5795241,0.48368025,500–1000 m,Light fog
6.0,52.51409623457308,13.343404895400713,2026-02-06 06:00:00+00:00,0.0935,-0.6122987,95.0,10.105681,2.807134,0.70579875,0.0,0.6471006,0.43857324,0.3465549,500–1000 m,Light fog
6.0,52.51409623457308,13.343404895400713,2026-02-06 07:00:00+00:00,0.1435,-0.41877723,96.0,8.287822,2.3021727,0.5622772,0.2,0.7188614,0.53956544,0.47545767,500–1000 m,Light fog
6.0,52.51409623457308,13.343404895400713,2026-02-06 08:00:00+00:00,0.1935,-0.36900818,96.0,7.5685663,2.1023796,0.56250817,0.2,0.71874595,0.5795241,0.4834032,500–1000 m,Light fog
6.0,52.51409623457308,13.343404895400713,2026-02-06 09:00:00+00:00,0.5435,-0.45756328,93.0,8.28,2.3,1.0010633,0.0,0.49946833,0.54,0.30778733,500–1000 m,Light fog
6.0,52.51409623457308,13.343404895400713,2026-02-06 10:00:00+00:00,0.7935,-0.35834387,92.0,7.5685663,2.1023796,1.1518439,0.0,0.42407805,0.5795241,0.28553605,> 1000 m,Clear
6.0,52.51409623457308,13.343404895400713,2026-02-06 11:00:00+00:00,1.0935,-0.21171032,91.0,7.9526596,2.209072,1.3052104,0.0,0.34739482,0.5581856,0.25059503,> 1000 m,Clear
6.0,52.51409623457308,13.343404895400713,2026-02-06 12:00:00+00:00,1.3935,-0.067295246,90.0,8.473393,2.3537204,1.4607952,0.0,0.26960242,0.5292559,0.21369216,> 1000 m,Clear
6.0,52.51409623457308,13.343404895400713,2026-02-06 13:00:00+00:00,1.6435,0.33241782,91.0,7.6367526,2.1213202,1.3110821,0.0,0.34445894,0.5757359,0.25293076,> 1000 m,Clear
